STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,8,8 years,Number,262,8,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,9,9 years,Number,292,9,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,10,10 years,Number,309,10,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,11,11 years,Number,322,11,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,12,12 years,Number,337,12,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,13,13 years,Number,324,13,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,14,14 years,Number,330,14,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,15,15 years,Number,295,15,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,16,16 years,Number,313,16,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,17,17 years,Number,346,17,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,18,18 years,Number,324,18,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,19,19 years,Number,315,19,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,20,20 years,Number,368,20,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,21,21 years,Number,317,21,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,22,22 years,Number,351,22,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,23,23 years,Number,370,23,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,24,24 years,Number,324,24,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,25,25 years,Number,362,25,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,26,26 years,Number,311,26,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,27,27 years,Number,312,27,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,28,28 years,Number,344,28,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,29,29 years,Number,356,29,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,30,30 years,Number,370,30,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,31,31 years,Number,368,31,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,32,32 years,Number,384,32,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,33,33 years,Number,346,33,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,34,34 years,Number,399,34,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,35,35 years,Number,461,35,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,36,36 years,Number,459,36,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,37,37 years,Number,489,37,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,38,38 years,Number,518,38,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,39,39 years,Number,587,39,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,40,40 years,Number,667,40,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,41,41 years,Number,644,41,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,42,42 years,Number,673,42,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,43,43 years,Number,717,43,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,44,44 years,Number,745,44,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,45,45 years,Number,753,45,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,46,46 years,Number,772,46,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,47,47 years,Number,831,47,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,48,48 years,Number,861,48,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,49,49 years,Number,912,49,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,50,50 years,Number,986,50,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,51,51 years,Number,1008,51,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,52,52 years,Number,1048,52,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,53,53 years,Number,1113,53,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,54,54 years,Number,1150,54,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,55,55 years,Number,1140,55,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,56,56 years,Number,1225,56,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,57,57 years,Number,1250,57,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,58,58 years,Number,1410,58,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,59,59 years,Number,1404,59,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,60,60 years,Number,1405,60,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,61,61 years,Number,1382,61,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,62,62 years,Number,1431,62,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,63,63 years,Number,1444,63,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,64,64 years,Number,1325,64,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,65,65 years,Number,1382,65,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,66,66 years,Number,1237,66,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,67,67 years,Number,1271,67,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,68,68 years,Number,1142,68,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,69,69 years,Number,1257,69,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,70,70 years,Number,1122,70,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,71,71 years,Number,1079,71,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,72,72 years,Number,1148,72,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,73,73 years,Number,1053,73,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,74,74 years,Number,1151,74,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,75,75 years,Number,1056,75,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,76,76 years,Number,1043,76,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,77,77 years,Number,964,77,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,78,78 years,Number,923,78,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,79,79 years,Number,825,79,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,80,80 years,Number,779,80,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,81,81 years,Number,768,81,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,82,82 years,Number,701,82,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,83,83 years,Number,689,83,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,84,84 years,Number,571,84,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,85,85 years,Number,557,85,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,86,86 years,Number,563,86,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,87,87 years,Number,465,87,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,88,88 years,Number,416,88,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,89,89 years,Number,363,89,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,90,90 years,Number,273,90,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,91,91 years,Number,241,91,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,92,92 years,Number,146,92,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,93,93 years,Number,124,93,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,94,94 years,Number,108,94,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,95,95 years,Number,65,95,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,96,96 years,Number,44,96,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,97,97 years,Number,34,97,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,98,98 years,Number,16,98,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,99,99 years,Number,12,99,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,1,Male,650,100 years and over,Number,19,100,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,200,Under 1 year,Number,68,0,0-3
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,1,1 year,Number,98,1,0-3
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,2,2 years,Number,109,2,0-3
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,3,3 years,Number,140,3,0-3
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,4,4 years,Number,144,4,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,5,5 years,Number,167,5,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,6,6 years,Number,168,6,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,7,7 years,Number,182,7,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,8,8 years,Number,194,8,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,9,9 years,Number,209,9,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,10,10 years,Number,217,10,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,11,11 years,Number,249,11,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,12,12 years,Number,276,12,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,13,13 years,Number,263,13,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,14,14 years,Number,288,14,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,15,15 years,Number,303,15,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,16,16 years,Number,329,16,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,17,17 years,Number,413,17,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,18,18 years,Number,417,18,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,19,19 years,Number,447,19,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,20,20 years,Number,485,20,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,21,21 years,Number,480,21,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,22,22 years,Number,502,22,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,23,23 years,Number,510,23,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,24,24 years,Number,507,24,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,25,25 years,Number,485,25,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,26,26 years,Number,504,26,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,27,27 years,Number,525,27,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,28,28 years,Number,510,28,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,29,29 years,Number,532,29,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,30,30 years,Number,537,30,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,31,31 years,Number,559,31,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,32,32 years,Number,613,32,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,33,33 years,Number,548,33,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,34,34 years,Number,645,34,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,35,35 years,Number,753,35,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,36,36 years,Number,752,36,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,37,37 years,Number,793,37,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,38,38 years,Number,860,38,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,39,39 years,Number,922,39,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,40,40 years,Number,966,40,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,41,41 years,Number,1054,41,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,42,42 years,Number,1070,42,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,43,43 years,Number,1043,43,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,44,44 years,Number,1081,44,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,45,45 years,Number,1056,45,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,46,46 years,Number,1099,46,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,47,47 years,Number,1160,47,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,48,48 years,Number,1287,48,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,49,49 years,Number,1228,49,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,50,50 years,Number,1328,50,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,51,51 years,Number,1314,51,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,52,52 years,Number,1442,52,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,53,53 years,Number,1307,53,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,54,54 years,Number,1410,54,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,55,55 years,Number,1421,55,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,56,56 years,Number,1445,56,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,57,57 years,Number,1524,57,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,58,58 years,Number,1481,58,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,59,59 years,Number,1505,59,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,60,60 years,Number,1491,60,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,61,61 years,Number,1566,61,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,62,62 years,Number,1556,62,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,63,63 years,Number,1480,63,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,64,64 years,Number,1492,64,4-64
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,65,65 years,Number,1432,65,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,66,66 years,Number,1302,66,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,67,67 years,Number,1357,67,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,68,68 years,Number,1260,68,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,69,69 years,Number,1290,69,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,70,70 years,Number,1199,70,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,71,71 years,Number,1257,71,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,72,72 years,Number,1272,72,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,73,73 years,Number,1333,73,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,74,74 years,Number,1261,74,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,75,75 years,Number,1321,75,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,76,76 years,Number,1277,76,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,77,77 years,Number,1241,77,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,78,78 years,Number,1300,78,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,79,79 years,Number,1216,79,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,80,80 years,Number,1099,80,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,81,81 years,Number,1090,81,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,82,82 years,Number,1100,82,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,83,83 years,Number,1102,83,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,84,84 years,Number,1073,84,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,85,85 years,Number,1009,85,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,86,86 years,Number,976,86,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,87,87 years,Number,911,87,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,88,88 years,Number,833,88,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,89,89 years,Number,684,89,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,90,90 years,Number,619,90,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,91,91 years,Number,559,91,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,92,92 years,Number,429,92,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,93,93 years,Number,375,93,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,94,94 years,Number,263,94,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,95,95 years,Number,246,95,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,96,96 years,Number,157,96,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,97,97 years,Number,129,97,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,98,98 years,Number,97,98,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,99,99 years,Number,64,99,65+
F4006C14,"A difficulty with pain,breathing or any other chronic illness or condition to a greater extent",2022,2022,2,Female,650,100 years and over,Number,101,100,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,200,Under 1 year,Number,82,0,0-3
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,1,1 year,Number,157,1,0-3
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,2,2 years,Number,240,2,0-3
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,3,3 years,Number,388,3,0-3
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,4,4 years,Number,466,4,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,5,5 years,Number,546,5,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,6,6 years,Number,594,6,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,7,7 years,Number,678,7,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,8,8 years,Number,682,8,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,9,9 years,Number,839,9,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,10,10 years,Number,793,10,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,11,11 years,Number,872,11,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,12,12 years,Number,865,12,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,13,13 years,Number,806,13,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,14,14 years,Number,780,14,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,15,15 years,Number,720,15,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,16,16 years,Number,732,16,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,17,17 years,Number,707,17,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,18,18 years,Number,825,18,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,19,19 years,Number,837,19,4-64
